시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,사용여부,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
11530021,2022,1153051000,1,신도림경로당,서울특별시 구로구 경인로 619-3 (신도림동 신도림3차푸르지오아파트),435-10,43,13,2,1,N,N,N,Y,20220520,20220930,126.883997,37.506912,189743.3093,545277.5924
11530022,2022,1153051000,1,대림3차(아)경로당,서울특별시 구로구 신도림로 11 (신도림동 신도림3차대림아파트),691-0,43,13,2,1,N,N,N,Y,20220520,20220930,126.878163,37.507256,189227.532,545316.4683
11530023,2022,1153051000,1,송학경로당(신도림분회),서울특별시 구로구 구로중앙로42길 110-43,293-9,70,21,2,1,N,N,N,Y,20220520,20220930,126.879486,37.510906,189345.044,545721.3213
11530028,2022,1153052000,1,한국현대아파트경로당,서울특별시 구로구 구일로8길 107,642-39,46,13,2,1,N,N,N,Y,20220520,20220930,126.875397,37.497653,188981.5596,544250.9234
1168000082,2022,1168065600,2,강남70+라운지,서울특별시 강남구 남부순환로378길 20,420-10,51,12,0,1,N,N,N,Y,20220520,20220930,127.046118,37.48496,204078.7783,542835.8727
11680006,2022,1168052100,1,학리경로당,서울특별시 강남구 학동로47길 30 (논현동),109-1,158,30,5,2,,,,Y,20220520,20220930,127.038351,37.518611,203390.3978,546570.4018
11680007,2022,1168052100,1,한마음경로당,서울특별시 강남구 논현로136길 5-8 (논현동),Nov.80,90,40,3,2,,,,Y,20220520,20220930,127.030446,37.516422,202691.6026,546327.206
11680010,2022,1168053100,1,영동경로당,서울특별시 강남구 언주로116길 27,263-23,70,25,1,1,N,N,N,Y,20220520,20220930,127.038806,37.511651,203430.9135,545797.9021
11545041,2022,1154564000,2,금천호암노인종합복지관,서울특별시 금천구 독산로72길 86-5,917-0,779,30,3,1,Y,Y,N,Y,20220520,20220930,126.906447,37.469538,191724.1741,541127.3929
11545015,2022,1154561000,2,금천한내어르신복지센터,서울특별시 금천구 독산동 한내로 69-15 (독산동),1088-1 주공아파트,150,30,2,3,Y,Y,,Y,20220520,20220930,126.886853,37.456886,189989.1748,539725.0062
1147000391,2022,1147052000,1,청목(목1동구립)경로당,서울특별시 양천구 오목로 320-1,405-233,117,29,2,2,N,N,N,Y,20220520,20220930,126.872796,37.524326,188755.5774,547211.6068
1147000393,2022,1147051000,1,목동삼익아파트 경로당,서울특별시 양천구 목동 목동동로12길 45  관리사무소 (목동 목동삼익아파트),933 목동삼익아파트 목동삼익아파트 경로당,144,30,2,2,N,N,N,Y,20220520,20220930,126.877092,37.525336,189135.503,547323.1439
1147000394,2022,1147052000,1,오목(구립)경로당,서울특별시 양천구 오목로 313,406-317,153,20,2,1,N,N,N,Y,20220520,20220930,126.872229,37.525226,188705.601,547311.6079
1147000395,2022,1147051000,1,목동아파트7단지 경로당,서울특별시 양천구 목동 목동로 212 (목동 목동신시가지아파트7단지),927 목동신시가지아파트7단지 목동아파트7단지 경로당,324,40,6,3,N,N,N,Y,20220520,20220930,126.867115,37.527973,188253.9404,547617.0507
1147000396,2022,1147051000,1,목동대림아파트 경로당,서울특별시 양천구 목동 목동동로12길 23 (목동),405 목동대림아파트 목동대림아파트 경로당,52,15,3,2,N,N,N,Y,20220520,20220930,126.87477,37.526085,188930.3061,547406.6442
1147000397,2022,1147051000,1,목동현대아파트 경로당,서울특별시 양천구 목동 목동동로 202 (목동 현대아파트),930 현대아파트 목동현대아파트 경로당,27,15,2,1,N,N,N,Y,20220520,20220930,126.872416,37.526252,188722.2854,547425.4477
1147000408,2022,1147052000,1,새말(구립)경로당,서울특별시 양천구 목동 목동중앙본로2길 13-11 경로당 (목동),230-32 새말(구립)경로당,133,45,4,2,N,N,N,Y,20220520,20220930,126.870834,37.54255,188584.9296,549234.4948
1147000409,2022,1147052000,1,양화(구립)경로당,서울특별시 양천구 목동 목동중앙북로16길 34-4 경로당 (목동),535-17 양화(구립)경로당,93,23,2,1,N,N,N,Y,20220520,20220930,126.874336,37.54748,188895.1247,549781.2239
1147000410,2022,1147052000,1,월촌(구립)경로당,서울특별시 양천구 목동 목동중앙본로28길 37  경로당 (목동),545-23 월촌(구립)경로당,68,30,4,2,N,N,N,Y,20220520,20220930,126.873191,37.546056,188793.7638,549623.2906
1147000411,2022,1147052000,1,달거리경로당,서울특별시 양천구 목동중앙북로20길 7-18,523-66,21,24,1,1,N,N,N,Y,20220520,20220930,126.876712,37.548492,189105.2202,549893.2325
1147000412,2022,1147052000,1,목동우성 경로당,서울특별시 양천구 목동 목동중앙로 143  경로당 (목동),200 우성아파트 목동우성 경로당,86,25,2,1,N,N,N,Y,20220520,20220930,126.876479,37.544278,189084.0336,549425.5561
1147000413,2022,1147052000,1,건영아파트경로당,서울특별시 양천구 목동 목동중앙본로22길 63  경로당 (목동),928 건영아파트 건영아파트경로당,70,34,1,1,N,N,N,Y,20220520,20220930,126.873688,37.544239,188837.3692,549421.5775
1147000414,2022,1147052000,1,극동늘푸른아파트경로당,서울특별시 양천구 목동 목동중앙본로 10  경로당 (목동),752-1 극동늘푸른아파트 극동늘푸른아파트경로당,74,22,1,1,N,N,N,Y,20220520,20220930,126.872226,37.541257,188707.7708,549090.8526
1138000159,2022,1138063100,99,새락골어린이공원,서울특별시 은평구 은평로3가길 34,5월 21일,4,4,,,,,,Y,,,126.911182,37.598976,192156.5974,555493.0155
1147000415,2022,1147052000,1,월드메리디앙(아)경로당,서울특별시 양천구 목동 목동중앙본로 34  경로당 (목동),750-5 월드아파트 월드메리디앙(아)경로당,70,36,3,1,N,N,N,Y,20220520,20220930,126.870588,37.542124,188563.1507,549187.2438
1147000416,2022,1147052000,1,금호베스트빌(아)경로당,서울특별시 양천구 목동 목동중앙북로8길 111  경로당 (목동 목동금호베스트빌),549 목동금호베스트빌 목동금호베스트빌(아)경로당,118,70,3,2,N,N,N,Y,20220520,20220930,126.869063,37.548979,188429.3929,549948.1975
1147000417,2022,1147052000,1,목동e편한세상(아)경로당,서울특별시 양천구 목동 목동중앙로7길 32  경로당 (목동 목동 이-편한세상),950 목동 이-편한세상 목동e편한세상(아)경로당,61,48,3,2,N,N,N,Y,20220520,20220930,126.87199,37.542099,188686.9968,549184.2774
1147000420,2022,1147053000,1,한두(구립)경로당,서울특별시 양천구 목동 목동중앙남로16나길 55  경로당 (목동),611-1 한두(구립)경로당,106,30,4,2,N,N,N,Y,20220520,20220930,126.86611,37.552095,188168.9533,550294.3927
1147000421,2022,1147052000,1,백석(구립)경로당,서울특별시 양천구 목동중앙북로8길 76,646-23,102,30,4,2,N,N,N,Y,20220520,20220930,126.864944,37.545332,188064.7984,549544.0058
1147000422,2022,1147052000,1,나말(구립)경로당,서울특별시 양천구 목동중앙남로 97,712-1,95,25,4,2,N,N,N,Y,20220520,20220930,126.864262,37.541868,188004.0002,549159.6081
1147000423,2022,1147052000,1,목동2차성원(아)경로당,서울특별시 양천구 목동중앙남로 100,709-19,91,25,3,2,N,N,N,Y,20220520,20220930,126.863955,37.538855,187976.4025,548825.2075
1147000424,2022,1147053000,1,롯데캐슬위너경로당,서울특별시 양천구 목동 목동중앙북로 38  경로당 (목동),956 목동 롯데캐슬 위너 롯데캐슬위너경로당,99,25,3,1,N,N,N,Y,20220520,20220930,126.867687,37.550654,188308.0342,550134.3615
1147000425,2022,1147054000,1,목동롯데캐슬마에스트로아파트 경로당,서울특별시 양천구 목동중앙북로8길 71,633-9,156,30,0,4,N,N,N,Y,20220520,20220930,126.867878,37.538858,188323.1341,548825.0572
1147000427,2022,1147052000,1,마장(목4동구립)경로당,서울특별시 양천구 목동중앙서로8길 23,803-1,143,36,3,2,N,N,N,Y,20220520,20220930,126.866303,37.531628,188182.8042,548022.8012
1147000428,2022,1147052000,1,청산(구립)경로당,서울특별시 양천구 목동중앙남로3가길 68,724-1,95,24,4,2,N,N,N,Y,20220520,20220930,126.86448,37.538726,188022.7988,548810.8009
1147000429,2022,1147052000,1,정목(구립)경로당,서울특별시 양천구 목동중앙남로4길 20,767-1,95,23,4,4,N,N,N,Y,20220520,20220930,126.86834,37.536877,188363.5959,548605.1997
1147000430,2022,1147054000,1,금강에스쁘아(아)경로당,서울특별시 양천구 목동 목동중앙본로 15  경로당 (목동 금강에스쁘아아파트),753-1 금강에스쁘아아파트 금강에스쁘아(아)경로당,22,5,1,1,N,N,N,Y,20220520,20220930,126.8722,37.540686,188705.378,549027.4595
1147000431,2022,1147054000,1,세종그랑시아아파트경로당,서울특별시 양천구 목동 목동중앙남로3가길 59  경로당 (목동 세종그랑시아아파트),722-6 세종그랑시아아파트 세종그랑시아아파트경로당,86,21,3,1,N,N,N,Y,20220520,20220930,126.864656,37.541385,188038.7786,549105.9618
11290091,2022,1129063000,2,정릉실버복지센터,서울특별시 성북구 솔샘로 8,674-4,814,203,21,4,N,N,N,Y,20220520,20220930,127.004542,37.608211,200401.0657,556514.266
11740162,2022,1174062000,2,강동종합사회복지관,서울특별시 강동구 양재대로 1458,411-4,400,30,2,3,N,Y,N,Y,20220520,20220930,127.129787,37.539859,211470.3725,548935.8909
11740192,2022,1174065000,2,성내종합사회복지관,서울특별시 강동구 성안로13길 56,508-1,450,30,2,2,N,Y,N,Y,20220520,20220930,127.129321,37.532179,211430.3603,548083.4479
11740224,2022,1174068500,2,길동지역아동센터,서울특별시 강동구 천호대로187길 30,164-0,93,23,2,2,N,N,N,Y,20220520,20220930,127.142724,37.535625,212614.4029,548467.6029
11530060,2022,1153054000,8,구로3동 새마을금고,서울특별시 구로구 도림로 36,780-27,43,13,1,2,N,N,N,Y,20220520,20220930,126.888616,37.487269,190149.1468,543097.0028
11530075,2022,1153055000,8,동구로새마을금고,서울특별시 구로구 구로중앙로 26,136-83,33,10,0,2,N,N,N,Y,20220520,20220930,126.891461,37.492381,190401.4229,543663.9962
11530089,2022,1153056000,8,구로5동새마을금고,서울특별시 구로구 구로중앙로32가길 22,519-5,60,18,0,1,N,N,N,Y,20220520,20220930,126.885051,37.500112,189835.5971,544522.8097
11530024,2022,1153051000,8,신도림동새마을금고,서울특별시 구로구 신도림로13길 3,416-13,159,48,0,1,N,N,N,Y,20220520,20220930,126.880333,37.508357,189419.5521,545438.3968
11530025,2022,1153052000,8,영등포농협구일지점,서울특별시 구로구 구일로10길 27,650-4,130,39,0,1,N,N,N,Y,20220520,20220930,126.872241,37.495827,188702.2226,544048.6463
11530026,2022,1153052000,8,구로1동우체국,서울특별시 구로구 구일로 64,685-220,165,50,5,1,N,N,N,Y,20220520,20220930,126.874113,37.491902,188867.1994,543612.7992
11530115,2022,1153059500,8,가리봉새마을금고,서울특별시 구로구 남부순환로105길 224,3월 18일,125,37,3,2,N,N,N,Y,20220520,20220930,126.882866,37.484898,189640.3219,542834.4924
11530127,2022,1153072000,8,고척1동새마을금고회관(양지지점),서울특별시 구로구 경서로 47,134-33,50,15,0,1,N,N,N,Y,20220520,20220930,126.858501,37.501439,187488.1426,544673.2659
11530207,2022,1153077000,8,오류동경서농협,서울특별시 구로구 고척로6길 66,12월 1일,60,18,0,2,N,N,N,Y,20220520,20220930,126.84229,37.495968,186053.6423,544068.3118
11530223,2022,1153078000,8,오류2동새마을금고,서울특별시 구로구 오류로 70 (오류동),156-100,204,61,0,1,N,N,N,Y,20220520,20220930,126.840846,37.490735,185925.0024,543487.7538
11530241,2022,1153078000,8,새마을금고 응골지점,서울특별시 구로구 오류로8길 90,147-89,181,54,0,1,N,N,N,Y,20220520,20220930,126.845,37.492977,186292.7771,543735.9403
11530156,2022,1153074000,8,새마을금고개봉1동지점,서울특별시 구로구 고척로19길 30,33-26,75,22,0,2,N,N,N,Y,20220520,20220930,126.845085,37.502575,186302.003,544801.2044
11530151,2022,1153073000,8,고척2동새마을금고1,서울특별시 구로구 고척로 229,194-3,180,54,0,2,N,N,N,Y,20220520,20220930,126.858437,37.506237,187483.2844,545205.7244
11530152,2022,1153073000,8,고척2동새마을금고2,서울특별시 구로구 경인로33길 88,256-7,85,25,0,2,N,N,N,Y,20220520,20220930,126.850686,37.501712,186797.0966,544704.622
11530194,2022,1153077000,8,오류동신협,서울특별시 구로구 경인로25길 12,34-15,30,9,0,2,N,N,N,Y,20220520,20220930,126.844431,37.496991,186243.1414,544181.5254
11530195,2022,1153077000,8,오류1동 새마을금고,서울특별시 구로구 경인로 205,Dec.37,88,26,0,4,N,N,N,Y,20220520,20220930,126.843686,37.49617,186177.1105,544090.5253
11170058,2022,1117063000,1,한강맨션아파트 경로당,서울특별시 용산구 이촌로 248,300-23,177,20,3,2,N,N,N,Y,20220520,20220930,126.975286,37.519226,197815.214,546638.1995
11170042,2022,1117058000,1,효창스위첸,서울특별시 용산구 백범로 275,286-0,92,25,3,1,N,N,N,Y,20220520,20220930,126.960045,37.540245,196468.8849,548971.5665
1111000070,2022,1111071000,1,흥인경로당,서울특별시 종로구 숭인동길 78-8,382-0,44,15,1,1,N,N,N,Y,20220520,20220930,127.022118,37.578291,201953.7678,553193.6461
1111000071,2022,1111071000,1,힐스테이트경로당,서울특별시 종로구 숭인동길 21,766-0,63,20,2,2,N,N,N,Y,20220520,20220930,127.021018,37.575925,201856.6602,552931.0361
114100523,2022,1141054000,1,북아현동경로당,서울특별시 서대문구 북아현로 24  북아현동주민센터 (북아현동),(북아현동 129-37),143,19,6,1,N,N,N,Y,20220601,20220930,126.95775,37.562205,196267.1086,551408.9186
114100510,2022,1141052000,1,천연동 분회경로당,서울특별시 서대문구 독립문로 50,Feb.31,379,23,1,2,N,N,N,Y,20220601,20220930,126.961896,37.568054,196633.6706,552058.0101
11170089,2022,1117068500,1,한남리버탑아파트 경로당,서울특별시 용산구 독서당로6길 16,802-0,102,30,2,1,N,N,N,Y,20220520,20220930,127.00825,37.529652,200729.186,547795.1002
11170062,2022,1117063000,1,이촌1동2경로당,서울특별시 용산구 이촌로75길 12-12,301-147,178,30,4,3,N,N,N,Y,20220520,20220930,126.974661,37.52025,197760.0194,546751.9652
11170063,2022,1117063000,1,한강대우 경로당,서울특별시 용산구 이촌로65가길 3,416-0,201,30,2,1,N,N,N,Y,20220520,20220930,126.97167,37.522454,197495.6486,546996.5571
11170065,2022,1117063000,1,한가람 경로당,서울특별시 용산구 이촌로 201,404-0,238,30,2,3,N,N,N,Y,20220520,20220930,126.97365,37.52126,197670.6415,546864.0871
114100518,2022,1141052000,1,삼호A경로당,서울특별시 서대문구 독립문로 10 (영천동 독립문삼호아파트),100 독립문삼호아파트,114,22,3,1,N,N,N,Y,20220601,20220930,126.958246,37.569366,196311.3109,552203.7638
114100522,2022,1141052000,1,돈의문센트레빌 경로당,서울특별시 서대문구 독립문로14길 33,261-0,193,83,0,1,N,N,N,Y,20220601,20220930,126.962746,37.56575,196708.7156,551802.2074
11170108,2022,1117070000,1,우리들 경로당,서울특별시 용산구 보광로12가길 8,Apr.77,44,28,1,1,N,N,N,Y,20220520,20220930,127.001125,37.527093,200099.4604,547511.1293
11170109,2022,1117070000,1,보광종점 경로당,서울특별시 용산구 장문로 95,217-32,68,32,2,1,N,N,N,Y,20220520,20220930,127.000082,37.526247,200007.2483,547417.2332
114100517,2022,1141052000,1,서대문센트레빌 제2경로당,서울특별시 서대문구 독립문로14길 33 (냉천동 돈의문센트레빌),261 돈의문센트레빌,83,16,2,1,N,N,N,Y,20220601,20220930,126.959339,37.565945,196407.6973,551824.0304
114100515,2022,1141052000,1,천연뜨란채A경로당,서울특별시 서대문구 독립문로8길 54  112동 (천연동 천연뜨란채 112동),(천연동 145),68,13,3,1,N,N,N,Y,20220601,20220930,126.958425,37.568776,196327.0954,552138.2626
11290201,2022,1129072500,2,상월곡실버복지센터,서울특별시 성북구 화랑로18길 6,97-22,576,80,10,3,N,N,N,Y,20220520,20220930,127.048092,37.605864,204246.5368,556254.8526
11290229,2022,1129078000,2,장위실버복지센터,,158-15,264,30,3,3,N,N,N,Y,20220520,20220930,127.053305,37.619865,204705.9559,557809.0828
11290235,2022,1129078000,2,장위종합사회복지관,서울특별시 성북구 돌곶이로22길 47,193-8,116,290,4,6,N,N,N,Y,20220520,20220930,127.060477,37.610673,205339.8031,556789.2314
1154500089,2022,1154561000,1,말미경로당,서울특별시 금천구 범안로17길 22,293-14,199,20,1,1,N,N,N,Y,20220520,20220930,126.894419,37.467502,190659.9248,540902.4715
114100512,2022,1141052000,1,독립문 극동A경로당,서울특별시 서대문구 독립문공원길 17 (현저동 독립문극동아파트),201 독립문극동아파트,120,24,4,1,N,N,N,Y,20220601,20220930,126.9552,37.57238,196042.4023,552538.4067
114100513,2022,1141052000,1,독립문 극동임대A경로당,서울특별시 서대문구 독립문공원길 95  독립문극동아파트 (현저동),(현저동 201),99,19,1,1,N,N,N,Y,20220601,20220930,126.954485,37.572953,195979.1993,552602.0001
114100514,2022,1141052000,1,독립문파크빌A경로당,서울특별시 서대문구 통일로 279-75 (현저동 독립문파크빌아파트),(현저동 1019),56,12,2,1,N,N,N,Y,20220601,20220930,126.951549,37.575178,195719.9976,552849.0236
11290245,2022,1129081000,2,석관실버복지센터,서울특별시 성북구 화랑로32길 88,261-394,478,200,11,11,N,N,N,Y,20220520,20220930,127.058264,37.606692,205144.6632,556347.3046
